line_name,line_url,line_start,line_stop,line_op_time,line_interval,line_price,line_company,line_up_times,line_station_up,line_station_up_len,line_station_down,line_station_down_len
北京31路公交车路线,http://beijing.gongjiao.com/xianlu_22575,北京华侨城,甜水园街北口,5:00-22:20,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价3元,北京公交集团第五客运分公司,2015-04-05 03:32:26,"['北京华侨城', '北京华侨城南站', '金蝉南路西口', '厚俸桥南', '紫南家园', '紫南家园西站', '工大桥', '窑洼湖桥', '大郊亭桥南', '东石门', '唐家村', '水南庄南站', '水南庄', '百子湾', '百子湾桥东', '百子湾桥西', '北京东站', '八王坟南', '八王坟北', '光华路东口', '红庙路口北', '金台路口北', '甜水园北里', '六里屯', '朝阳体育馆', '团结湖路北口', '团结湖', '甜水园街北口']",28,"['甜水园街北口', '甜水园北里', '金台路口南', '红庙路口北', '光华路东口', '八王坟北', '北京东站北', '北京东站', '百子湾桥西', '百子湾桥东', '百子湾', '水南庄', '水南庄南站', '唐家村', '东石门', '大郊亭桥南', '窑洼湖桥', '工大桥', '弘燕桥(南行)', '弘燕桥(北行)', '厚俸桥南', '金蝉南路西口', '北京华侨城南站', '北京华侨城']",24
北京32路公交车路线,http://beijing.gongjiao.com/xianlu_22576,公主坟西,国家工商总局,5:30-22:35,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价2元,北京公交集团第六客运分公司,2015-04-05 03:32:26,"['公主坟西', '翠微路口', '万寿路口北', '翠微南里', '翠微东里', '普惠南里', '柳林馆', '玉渊潭南门', '茂林居', '木樨地北', '国家工商总局']",11,"['国家工商总局', '三里河东口', '西城三里河', '木樨地北', '茂林居', '玉渊潭南门', '柳林馆', '普惠南里', '翠微东里', '翠微南里', '万寿路口北', '翠微路口', '公主坟西']",13
北京33路公交车路线,http://beijing.gongjiao.com/xianlu_22577,公主坟西,远大路东口,5:00-22:30,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价2元,北京公交集团第六客运分公司,2015-04-05 03:32:27,"['公主坟西', '翠微路口', '万寿路口北', '翠微中里', '翠微西里', '八里庄桥', '慈寿寺桥', '五路', '善家坟', '车道沟桥', '彰化村', '正福寺', '黄庄东站', '黄庄', '东冉村', '远大路', '远大路东口']",17,"['远大路东口', '麦钟桥', '正福寺', '彰化村', '彰化路东口', '五路', '慈寿寺桥', '八宝庄', '翠微西里', '翠微中里', '万寿路口北', '翠微路口', '公主坟西']",13
北京34路公交车路线,http://beijing.gongjiao.com/xianlu_22578,孛罗营,虎坊桥路口南,5:30-22:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第五客运分公司,2015-04-05 03:32:27,"['孛罗营', '孛罗营村北', '王四营桥南', '陶庄', '垡头桥北', '朝阳区大柳树', '紫南家园', '紫南家园西站', '祁家坟', '潘道庙', '北京工业大学', '松榆东里南门', '武圣路南口', '武圣路', '潘家园桥东', '潘家园桥西', '华威西里', '潘家园路西口', '劲松南路西口', '光明楼', '北京体育馆', '北京体育馆西', '法华寺', '天坛北门', '天桥路口东', '友谊医院东', '虎坊桥路口南']",27,"['虎坊桥路口东', '友谊医院东', '天桥路口东', '天坛北门', '法华寺', '北京体育馆西', '北京体育馆', '光明楼', '光明桥东', '劲松南路', '华威西里', '潘家园桥西', '潘家园桥东', '武圣路', '松榆里', '京体游泳馆', '北京工业大学南站', '北京工业大学', '潘道庙', '祁家坟', '弘燕桥', '厚俸桥', '垡头桥西', '陶庄', '王四营桥西', '王四营桥东', '孛罗营村北', '孛罗营']",28
北京35路公交车路线,http://beijing.gongjiao.com/xianlu_22579,大郊亭桥西,天桥,5:10-23:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价2元,北京公交集团第五客运分公司,2015-04-05 03:32:27,"['大郊亭桥西', '珠江帝景', '九龙花园', '双井桥东', '双井桥南', '劲松桥北', '劲松中街', '光明桥东', '光明楼', '北京体育馆', '北京体育馆西', '法华寺', '红桥路口西', '天坛北门', '金鱼池', '天桥']",16,"['天桥', '天坛西门', '福长街', '福长街北口', '天桥路口东', '金鱼池', '天坛北门', '红桥路口西', '法华寺', '北京体育馆西', '北京体育馆', '光明楼', '光明桥东', '劲松中街', '劲松桥北', '双井桥南', '双井桥东', '九龙花园', '珠江帝景', '大郊亭桥西', '大郊亭桥']",21
北京36环行公交车路线,http://beijing.gongjiao.com/xianlu_22580,潘家园路西口,左安路,5:00-23:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第二客运分公司,2015-04-05 03:32:27,"['潘家园路西口', '劲松南路西口', '光明桥', '天坛体育场', '东侧路', '天坛南门', '永定门东街', '永定门东', '先农坛', '天坛西门', '天桥', '天坛北门', '法华寺', '北京体育馆西', '北京体育馆', '光明楼', '潘家园东路北口', '劲松南路', '华威路北口', '华威西里', '左安路']",21,"['天桥', '天坛西门', '福长街', '福长街北口', '天桥路口东', '金鱼池', '天坛北门', '红桥路口西', '法华寺', '北京体育馆西', '北京体育馆', '光明楼', '光明桥东', '劲松中街', '劲松桥北', '双井桥南', '双井桥东', '九龙花园', '珠江帝景', '大郊亭桥西', '大郊亭桥']",21
北京37路公交车路线,http://beijing.gongjiao.com/xianlu_22581,航天桥东,西单路口南,5:30-23:00,未知,无人售票线路，单一票制1元，不设找赎。持卡乘车普通卡0.40元/次、学生卡0.20元/次,北京公交集团第六客运分公司,2015-01-29 07:33:25,"['航天桥东', '马神庙', '白堆子口东', '甘家口东', '阜外西口', '月坛北街北站', '国家工商总局', '工商总局南站', '三里河东路南口', '南礼士路', '复兴门内', '民族文化宫', '西单路口南']",13,"['西单路口南', '长椿街路口北', '新文化街西口', '民族文化宫', '复兴门内', '南礼士路', '三里河东路南口', '工商总局南站', '国家工商总局', '月坛北街北站', '阜外西口', '甘家口西', '白堆子口东', '马神庙', '航天桥东']",15
北京38路公交车路线,http://beijing.gongjiao.com/xianlu_22582,六里桥东,西安门,5:00-22:30,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价2元,北京公交集团电车客运分公司,2015-04-05 03:32:28,"['六里桥东', '莲花池', '湾子', '广外甘石桥', '达官营', '广安门内', '宣武医院', '槐柏树街东口', '长椿街路口北', '新文化街西口', '太平桥', '辟才胡同', '辟才胡同东口', '缸瓦市', '西四路口北', '平安里路口南', '厂桥路口西', '厂桥路口南', '后库', '西安门']",20,"['西安门', '西四丁字街', '缸瓦市', '甘石桥', '辟才胡同东口', '辟才胡同', '太平桥', '新文化街西口', '长椿街路口北', '槐柏树街东口', '宣武医院', '牛街路口西', '广安门内', '达官营', '广外甘石桥', '湾子', '莲花池', '六里桥东']",18
北京39路公交车路线,http://beijing.gongjiao.com/xianlu_22583,双庙,北京站东,5:00-24:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价3元,北京公交集团第二客运分公司,2015-04-05 03:32:28,"['双庙', '地铁宋家庄站', '宋家庄', '顺四条', '刘家窑桥东', '刘家窑桥北', '蒲黄榆', '东侧路', '天坛体育场', '法华寺', '红桥路口北', '磁器口北', '花市路口南', '崇文门内', '东单路口东', '北京站东']",16,"['北京站东', '建国门南', '东便门', '崇文门东', '花市路口南', '磁器口南', '红桥路口北', '法华寺', '天坛体育场', '东侧路', '蒲黄榆', '刘家窑桥北', '刘家窑桥东', '顺四条', '宋家庄', '地铁宋家庄站', '双庙']",17
北京40路公交车路线,http://beijing.gongjiao.com/xianlu_22584,五路,木樨园桥北,5:20-23:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价4元,北京公交集团第四客运分公司,2015-04-05 03:32:28,"['五路', '慈寿寺桥', '西钓鱼台', '航天桥西', '航天桥南', '八一湖', '公主坟北', '公主坟东', '皇亭子', '北京西站', '小马厂', '天宁寺桥西', '广安门北', '广安门内', '枣林前街', '白纸坊', '南樱桃园路口西', '半步桥', '自新路口东', '陶然亭公园北门', '太平街', '陶然桥北', '陶然桥东', '沙子口', '木樨园桥北']",25,"['木樨园桥北', '木樨园桥西', '洋桥北', '四路通', '陶然桥北', '太平街', '陶然亭公园北门', '自新路口东', '半步桥', '南樱桃园路口西', '白纸坊', '枣林前街', '白广路北口', '广安门内', '广安门北', '天宁寺桥西', '小马厂', '北京西站', '皇亭子', '公主坟东', '八一湖', '航天桥南', '航天桥西', '西钓鱼台', '慈寿寺桥', '五路(北行)', '善家坟(北行)', '车道沟桥(北行)', '车道沟桥(南行)', '善家坟(南行)', '五路']",31
北京41路公交车路线,http://beijing.gongjiao.com/xianlu_22585,北京华侨城,东单路口南,5:10-22:45,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价3元,北京公交集团第五客运分公司,2015-04-05 03:32:29,"['北京华侨城', '厚俸桥南', '紫南家园', '紫南家园北站', '窑洼湖桥东', '平乐园小区', '平乐园', '南磨房', '劲松桥东', '劲松中街', '光明桥东', '光明楼', '北京体育馆', '北京体育馆西', '法华寺', '磁器口北', '崇文门西', '台基厂路口东', '正义路南口', '王府井', '东单路口南']",21,"['东单路口南', '崇文门内', '磁器口北', '法华寺', '北京体育馆西', '北京体育馆', '光明楼', '光明桥东', '劲松中街', '劲松桥东', '南磨房', '平乐园', '平乐园小区', '窑洼湖桥东', '紫南家园北站', '紫南家园', '厚俸桥南', '北京华侨城']",18
北京42路公交车路线,http://beijing.gongjiao.com/xianlu_22586,东四十条桥,广外甘石桥,5:30-23:00,未知,无人售票线路，单一票制1元，不设找赎。持卡乘车普通卡0.40元/次、学生卡0.20元/次,北京公交集团电车客运分公司,2015-01-29 07:33:25,"['东四十条桥', '张自忠路', '宽街路口东', '锣鼓巷', '地安门东', '北海北门', '东官房', '厂桥路口东', '平安里路口南', '大红罗厂西口', '西四路口北', '白塔寺', '阜成门内', '南礼士路北口', '月坛公园', '北京儿童医院西门', '礼士路南口', '真武庙', '天宁寺桥北', '广安门北', '广外关厢', '达官营', '广外甘石桥']",23,"['广外甘石桥', '达官营', '广外关厢', '广安门北', '天宁寺桥北', '真武庙', '礼士路南口', '北京儿童医院西门', '月坛公园', '阜成门', '阜成门内', '白塔寺', '西四路口西', '北京四中', '厂桥路口东', '东官房', '北海北门', '地安门东', '锣鼓巷', '宽街路口东', '张自忠路', '东四十条', '东四十条桥西']",23
北京43路公交车路线,http://beijing.gongjiao.com/xianlu_22587,团结湖,五间楼,5:10-23:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价3元,北京公交集团第五客运分公司,2015-04-05 03:32:29,"['团结湖', '白家庄北', '中纺街', '朝阳医院', '东大桥路口北', '芳草地', '芳草地南', '永安里路口西', '日坛路', '建国门南', '东便门', '崇文门东', '花市路口南', '磁器口南', '法华寺', '东侧路', '蒲黄榆', '刘家窑桥北', '横七条', '五间楼']",20,"['五间楼', '贾家花园', '赵公口桥南', '刘家窑桥西', '刘家窑桥北', '蒲黄榆', '东侧路', '法华寺', '磁器口南', '花市路口南', '崇文门东', '东便门', '建国门南', '日坛路', '永安里路口北', '芳草地南', '芳草地', '东大桥路口北', '朝阳医院', '中纺街', '白家庄东', '团结湖路', '团结湖']",23
北京44内环公交车路线,http://beijing.gongjiao.com/xianlu_22588,东直门北,北官厅,5:30-24:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价5元,北京公交集团第八客运分公司,2015-04-05 03:32:30,"['东直门北', '东四十条桥南', '朝阳门南', '雅宝路', '建国门南', '东便门', '崇文门西', '台基厂路口西', '前门东', '前门西', '和平门东', '宣武门东', '长椿街路口西', '复兴门南', '北京儿童医院', '阜成门北', '西直门南', '玉桃园', '新街口豁口', '德胜门西', '鼓楼桥西', '安定门西', '雍和宫桥东', '北官厅']",24,"['五间楼', '贾家花园', '赵公口桥南', '刘家窑桥西', '刘家窑桥北', '蒲黄榆', '东侧路', '法华寺', '磁器口南', '花市路口南', '崇文门东', '东便门', '建国门南', '日坛路', '永安里路口北', '芳草地南', '芳草地', '东大桥路口北', '朝阳医院', '中纺街', '白家庄东', '团结湖路', '团结湖']",23
北京44外环公交车路线,http://beijing.gongjiao.com/xianlu_22589,玉桃园,新街口豁口,5:30-24:00,未知,10公里以内票价2元，每增加5公里以内加价1元，最高票价5元,北京公交集团第八客运分公司,2015-04-05 03:32:30,"['玉桃园', '西直门南', '阜成门北', '北京儿童医院', '复兴门南', '长椿街路口西', '宣武门东', '和平门东', '前门西', '前门东', '台基厂路口西', '崇文门东', '东便门', '建国门南', '雅宝路', '朝阳门南', '东四十条桥南', '东直门北', '雍和宫桥东', '安定门西', '鼓楼桥西', '德胜门', '新街口豁口']",23,"['五间楼', '贾家花园', '赵公口桥南', '刘家窑桥西', '刘家窑桥北', '蒲黄榆', '东侧路', '法华寺', '磁器口南', '花市路口南', '崇文门东', '东便门', '建国门南', '日坛路', '永安里路口北', '芳草地南', '芳草地', '东大桥路口北', '朝阳医院', '中纺街', '白家庄东', '团结湖路', '团结湖']",23
北京45路公交车路线,http://beijing.gongjiao.com/xianlu_22590,高楼村,动物园枢纽站,5:20-22:20,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元，不设找赎，最高票价3元,北京公交集团第四客运分公司,2015-04-05 03:32:30,"['高楼村', '红莲南路西口', '红莲南路', '红莲南里', '莲花晴园', '小红庙北站', '广安门车站西街', '广安门货站', '手帕口南街', '达官营', '湾子', '小马厂', '白云观', '白云路', '三里河东路南口', '国家工商总局', '月坛北街北站', '展览路口南', '百万庄东口', '二里沟东口', '北京展览馆', '动物园枢纽站']",22,"['动物园枢纽站', '北京展览馆', '二里沟东口', '百万庄东口', '展览路口北', '月坛北街北站', '国家工商总局', '三里河东路南口', '白云路', '白云观', '小马厂', '湾子', '达官营', '手帕口南街', '广安门货站', '广安门车站西街', '小红庙北站', '莲花晴园', '红莲南里', '红莲南路', '红莲南路西口', '高楼村']",22
